ProjectName,methodName,methodBody
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\EurekaClientIdentity.java,getId,@Override public String  (){ return id; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\EurekaClientIdentity.java,getName,@Override public String  (){ return clientName; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\EurekaClientIdentity.java,getVersion,@Override public String  (){ return clientVersion; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\HealthCheckCallbackToHandlerBridge.java,HealthCheckCallbackToHandlerBridge,public  (HealthCheckCallback callback){ this.callback=callback; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\HealthCheckCallbackToHandlerBridge.java,getStatus,@Override public InstanceInfo.InstanceStatus  (InstanceInfo.InstanceStatus currentStatus){ if (null == callback || InstanceInfo.InstanceStatus.STARTING == currentStatus || InstanceInfo.InstanceStatus.OUT_OF_SERVICE == currentStatus) { return currentStatus
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\HealthCheckResource.java,doHealthCheck,@GET public Response  (){ try { InstanceInfo myInfo=ApplicationInfoManager.getInstance().getInfo(); switch (myInfo.getStatus()) { case UP: return Response.status(Status.OK).build(); case STARTING: return Response.status(Status.NO_CONTENT).build(); case OU
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,Builder,private  (){ result=new LeaseInfo(); } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,LeaseInfo,"@JsonCreator public  (@JsonProperty(""renewalIntervalInSecs"") int renewalIntervalInSecs @JsonProperty(""durationInSecs"") int durationInSecs @JsonProperty(""registrationTimestamp"") long registrationTimestamp @JsonProperty(""lastRenewalTimestamp"") Long lastRene"
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,build,public LeaseInfo  (){ return result; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,getDurationInSecs,public int  (){ return durationInSecs; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,getEvictionTimestamp,public long  (){ return evictionTimestamp; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,getRegistrationTimestamp,public long  (){ return registrationTimestamp; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,getRenewalIntervalInSecs,public int  (){ return renewalIntervalInSecs; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,getRenewalTimestamp,"@JsonProperty(""lastRenewalTimestamp"") public long  (){ return lastRenewalTimestamp; } "
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,getServiceUpTimestamp,public long  (){ return serviceUpTimestamp; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,newBuilder,public static Builder  (){ return new Builder(); } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,setDurationInSecs,public Builder  (int d){ if (d <= 0) { result.durationInSecs=DEFAULT_LEASE_DURATION; } else { result.durationInSecs=d; } return this; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,setEvictionTimestamp,public Builder  (long ts){ result.evictionTimestamp=ts; return this; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,setRegistrationTimestamp,public Builder  (long ts){ result.registrationTimestamp=ts; return this; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,setRenewalIntervalInSecs,public Builder  (int i){ if (i <= 0) { result.renewalIntervalInSecs=DEFAULT_LEASE_RENEWAL_INTERVAL; } else { result.renewalIntervalInSecs=i; } return this; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,setRenewalTimestamp,public Builder  (long ts){ result.lastRenewalTimestamp=ts; return this; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\LeaseInfo.java,setServiceUpTimestamp,public Builder  (long ts){ result.serviceUpTimestamp=ts; return this; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\MyDataCenterInstanceConfig.java,MyDataCenterInstanceConfig,public  (String namespace DataCenterInfo dataCenterInfo){ super(namespace dataCenterInfo); } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\MyDataCenterInfo.java,MyDataCenterInfo,"@JsonCreator public  (@JsonProperty(""name"") Name name){ this.name=name; } "
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\MyDataCenterInfo.java,getName,@Override public Name  (){ return name; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,Builder,public  (InstanceInfo instanceInfo){ this(instanceInfo LazyHolder.DEFAULT_VIP_ADDRESS_RESOLVER null); } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,InstanceInfo,public  (InstanceInfo ii){ this.instanceId=ii.instanceId; this.appName=ii.appName; this.appGroupName=ii.appGroupName; this.ipAddr=ii.ipAddr; this.sid=ii.sid; this.port=ii.port; this.securePort=ii.securePort; this.homePageUrl=ii.homePageUrl; this.statusPageUrl=ii.statusPageUrl; this.healthCheckUrl=ii.healthCheckUrl; this.secureHealthCheckUrl=ii.secureHealthCheckUrl; this.vipAddress=ii.vipAddress; this.secureVipAddress=ii.secureVipAddress; this.statusPageRelativeUrl=ii.statusPageRelativeUrl; this.statusPageExplicitUrl=ii.statusPageExplicitUrl; this.healthCheckRelativeUrl=ii.healthCheckRelativeUrl; this.healthCheckSecureExplicitUrl=ii.healthCheckSecureExplicitUrl; this.vipAddressUnresolved=ii.vipAddressUnresolved; this.secureVipAddressUnresolved=ii.secureVipAddressUnresolved; this.healthCheckExplicitUrl=ii.healthCheckExplicitUrl; this.countryId=ii.countryId; this.isSecurePortEnabled=ii.isSecurePortEnabled; this.isUnsecurePortEnabled=ii.isUnsecurePortEnabled; this.dataCenterInfo=ii.dataCenterInfo; this.hostName=ii.hostName; this.status=ii.status; this.overriddenstatus=ii.overriddenstatus; this.isInstanceInfoDirty=ii.isInstanceInfoDirty; this.leaseInfo=ii.leaseInfo; this.isCoordinatingDiscoveryServer=ii.isCoordinatingDiscoveryServer; this.metadata=ii.metadata; this.lastUpdatedTimestamp=ii.lastUpdatedTimestamp; this.lastDirtyTimestamp=ii.lastDirtyTimestamp; this.actionType=ii.actionType; this.asgName=ii.asgName; this.version=ii.version; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,PortWrapper,"@JsonCreator public  (@JsonProperty(""@enabled"") boolean enabled @JsonProperty(""$"") int port){ this.enabled=enabled; this.port=port; } "
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,add,public Builder  (String key String val){ result.metadata.put(key val); return this; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,build,"public InstanceInfo  (){ if (!isInitialized()) { throw new IllegalStateException(""name is required!""); } return result; } "
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,enablePort,public Builder  (PortType type boolean isEnabled){ if (type == PortType.SECURE) { result.isSecurePortEnabled=isEnabled; } else { result.isUnsecurePortEnabled=isEnabled; } return this; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,equals,@Override public boolean  (Object obj){ if (this == obj) { return true; } if (obj == null) { return false; } if (getClass() != obj.getClass()) { return false; } InstanceInfo other=(InstanceInfo)obj; String id=getId(); if (id == null) { if (other.getId() !
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getASGName,"@JsonProperty(""asgName"") public String  (){ return this.asgName; } "
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getActionType,public ActionType  (){ return actionType; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getAppGroupName,public String  (){ return appGroupName; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getAppName,"@JsonProperty(""app"") public String  (){ return appName; } "
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getCountryId,@Deprecated public int  (){ return countryId; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getDataCenterInfo,public DataCenterInfo  (){ return dataCenterInfo; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getHealthCheckUrl,public String  (){ return healthCheckUrl; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getHealthCheckUrls,@JsonIgnore public Set<String>  (){ Set<String> healthCheckUrlSet=new LinkedHashSet<String>(); if (this.isUnsecurePortEnabled && healthCheckUrl != null && !healthCheckUrl.isEmpty()) { healthCheckUrlSet.add(healthCheckUrl); } if (this.isSecurePortEnabled &
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getHomePageUrl,public String  (){ return homePageUrl; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getHostName,public String  (){ return hostName; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getIPAddr,"@JsonProperty(""ipAddr"") public String  (){ return ipAddr; } "
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getId,@JsonIgnore public String  (){ if (instanceId != null && !instanceId.isEmpty()) { return instanceId; } else if (dataCenterInfo instanceof UniqueIdentifier) { String uniqueId=((UniqueIdentifier)dataCenterInfo).getId(); if (uniqueId != null && !uniqueId.isE
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getInstanceId,public String  (){ return instanceId; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getLastDirtyTimestamp,public Long  (){ return lastDirtyTimestamp; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getLastUpdatedTimestamp,public long  (){ return lastUpdatedTimestamp; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getLeaseInfo,public LeaseInfo  (){ return leaseInfo; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getMetadata,public Map<String String>  (){ return metadata; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getOverriddenStatus,public InstanceStatus  (){ return overriddenstatus; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getPort,@JsonIgnore public int  (){ return port; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getRawInstance,public InstanceInfo  (){ return result; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getSID,"@JsonProperty(""sid"") @Deprecated public String  (){ return sid; } "
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getSecureHealthCheckUrl,public String  (){ return secureHealthCheckUrl; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getSecurePort,@JsonIgnore public int  (){ return securePort; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getSecureVipAddress,public String  (){ return secureVipAddress; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getStatus,public InstanceStatus  (){ return status; } 
C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\appinfo\InstanceInfo.java,getStatusPageUrl,public String  (){ return statusPageUrl; } 
