ProjectName,methodName,methodBody
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\MapArguments.java,find,@Override public Optional<Argument>  (String name StatementContext ctx){ if (args.containsKey(name)) { final Object argument=args.get(name); final Class<?> argumentClass=argument == null ? Object.class : argument.getClass(); return ctx.findArgumentFor(arg
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\MapArguments.java,toString,@Override public String  (){ return new LinkedHashMap<>(args).toString(); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\JavaTimeZoneIdArgumentFactory.java,build,@Override protected Argument  (ZoneId value ConfigRegistry config){ return (i p ctx) -> p.setString(i value.getId()); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\MethodReturnValueNamedArgumentFinder.java,MethodReturnValueNamedArgumentFinder, (String prefix Object object){ super(prefix object); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\MethodReturnValueNamedArgumentFinder.java,invokeMethod,"Object  (Method method StatementContext ctx){ try { return method.invoke(object); } catch ( IllegalAccessException e) { throw new UnableToCreateStatementException(String.format(""Access exception invoking "" + ""method [%s] on [%s]"" method.getName() object) e ctx); } catch ( InvocationTargetException e) { throw new UnableToCreateStatementException(String.format(""Invocation target exception invoking "" + ""method [%s] on [%s]"" method.getName() object) e ctx); } } "
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\BeanPropertyArguments.java,BeanPropertyArguments,public  (String prefix Object bean){ super(prefix bean); this.propertyDescriptors=CLASS_PROPERTY_DESCRIPTORS.get(bean.getClass()); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\BeanPropertyArguments.java,getGetter,"private Method  (String name PropertyDescriptor descriptor StatementContext ctx){ Method getter=descriptor.getReadMethod(); if (getter == null) { throw new UnableToCreateStatementException(String.format(""No getter method found for "" + ""bean property [%s] on [%s]"" name object) ctx); } return getter; } "
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\BeanPropertyArguments.java,getNestedArgumentFinder,@Override NamedArgumentFinder  (Object obj){ return new BeanPropertyArguments(null obj); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\BeanPropertyArguments.java,getValue,@Override Optional<TypedValue>  (String name StatementContext ctx){ PropertyDescriptor descriptor=propertyDescriptors.get(name); if (descriptor == null) { return Optional.empty(); } Method getter=getGetter(name descriptor ctx); Type type=getter.getGeneric
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\BeanPropertyArguments.java,toString,"@Override public String  (){ return ""{lazy bean property arguments \"""" + object + ""\""""; } "
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\BuiltInArgumentFactory.java,BuiltInArgument,private  (Class<T> klass int type StatementBinder<T> binder T value){ this.binder=binder; this.klass=klass; this.type=type; this.value=value; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\BuiltInArgumentFactory.java,apply,@Override public void  (int position PreparedStatement statement StatementContext ctx) throws SQLException { if (value == null) { statement.setNull(position type); return; } binder.bind(statement position value); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectFieldArguments.java,ObjectFieldArguments,public  (String prefix Object bean){ super(prefix bean); this.fields=CLASS_FIELDS.get(bean.getClass()); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectFieldArguments.java,getNestedArgumentFinder,@Override NamedArgumentFinder  (Object obj){ return new ObjectFieldArguments(null obj); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectFieldArguments.java,getValue,@Override Optional<TypedValue>  (String name StatementContext ctx){ Field field=fields.get(name); if (field == null) { return Optional.empty(); } try { Type type=field.getGenericType(); Object value=field.get(object); return Optional.of(new TypedValue(typ
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectFieldArguments.java,toString,"@Override public String  (){ return ""{lazy bean field arguments \"""" + object + ""\""""; } "
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectArgumentFactory.java,ObjectArgumentFactory,private  (Class<?> type Integer sqlType){ this.type=type; this.sqlType=sqlType; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectArgumentFactory.java,build,@Override public Optional<Argument>  (Type expectedType Object value ConfigRegistry config){ return Objects.equals(type expectedType) || type.isInstance(value) ? Optional.of(new ObjectArgument(value sqlType)) : Optional.empty(); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectArgumentFactory.java,create,public static ArgumentFactory  (Class<?> type Integer sqlType){ return new ObjectArgumentFactory(type sqlType); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectArgument.java,ObjectArgument,"public  (Object value Integer sqlType){ this.sqlType=sqlType; this.value=value; if (sqlType == null && value == null) { throw new IllegalArgumentException(""Null value provided without a type""); } } "
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectArgument.java,apply,@Override public void  (final int position PreparedStatement statement StatementContext ctx) throws SQLException { if (value == null) { statement.setNull(position sqlType); } else { if (sqlType != null) { statement.setObject(position value sqlType); } els
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectArgument.java,toString,"@Override public String  (){ return (value == null ? ""NULL"" : String.valueOf(value)) + (sqlType == null ? """" : "" (type "" + sqlType + "")""); } "
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\NullArgument.java,NullArgument,public  (int sqlType){ this.sqlType=sqlType; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\NullArgument.java,apply,@Override public void  (final int position PreparedStatement statement StatementContext ctx) throws SQLException { statement.setNull(position sqlType); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\NullArgument.java,toString,"@Override public String  (){ return ""NULL""; } "
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectPropertyNamedArgumentFinder.java,ObjectPropertyNamedArgumentFinder,"public  (String prefix Object object){ this.prefix=(prefix == null || prefix.isEmpty()) ? """" : prefix + "".""; this.object=object; } "
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectPropertyNamedArgumentFinder.java,TypedValue,public  (Type type Object value){ this.type=type; this.value=value; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectPropertyNamedArgumentFinder.java,find,@Override public final Optional<Argument>  (String name StatementContext ctx){ if (name.startsWith(prefix)) { final String actualName=name.substring(prefix.length()); int separator=actualName.indexOf('.'); if (separator != -1) { String parentName=actualNa
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\CollectorColumnMapper.java,CollectorColumnMapper, (ColumnMapper<T> elementMapper Collector<T A R> collector){ this.elementMapper=elementMapper; this.collector=collector; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\CollectorColumnMapper.java,buildFromResultSet,private R  (Array array StatementContext ctx) throws SQLException { A result=collector.supplier().get(); BiConsumer<A T> accumulator=collector.accumulator(); try (ResultSet rs=array.getResultSet()){ while (rs.next()) { accumulator.accept(result elementMapper.map(rs 2 ctx)); } } return collector.finisher().apply(result); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\CollectorColumnMapper.java,map,@Override public R  (ResultSet r int columnNumber StatementContext ctx) throws SQLException { java.sql.Array array=r.getArray(columnNumber); if (array == null) { return null; } try { return buildFromResultSet(array ctx); } finally { array.free(); } } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\ArrayColumnMapper.java,ArrayColumnMapper, (ColumnMapper<?> elementMapper Class<?> componentType){ this.elementMapper=elementMapper; this.componentType=componentType; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\ArrayColumnMapper.java,buildArray,private Object  (java.sql.Array array StatementContext ctx) throws SQLException { if (!UNSUPPORTED_TYPES.contains(array.getBaseType())) { try { Object ary=array.getArray(); if (componentType.equals(ary.getClass().getComponentType())) { return ary; } } catch ( SQLFeatureNotSupportedException swallowed) { } } UNSUPPORTED_TYPES.add(array.getBaseType()); return buildFromResultSet(array ctx); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\ArrayColumnMapper.java,buildFromResultSet,private Object  (java.sql.Array array StatementContext ctx) throws SQLException { List<Object> list=new ArrayList<>(); try (ResultSet rs=array.getResultSet()){ while (rs.next()) { list.add(elementMapper.map(rs 2 ctx)); } } Object ary=Array.newInstance(componentType list.size()); if (componentType.isPrimitive()) { for (int i=0; i < list.size(); i++) { Array.set(ary i list.get(i)); } return ary; } return list.toArray((Object[])ary); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\ArrayColumnMapper.java,map,@Override public Object  (ResultSet r int columnNumber StatementContext ctx) throws SQLException { java.sql.Array array=r.getArray(columnNumber); if (array == null) { return null; } try { return buildArray(array ctx); } finally { array.free(); } } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectMethodArguments.java,ObjectMethodArguments,public  (String prefix Object object){ super(prefix object); this.methods=CLASS_METHODS.get(object.getClass()); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectMethodArguments.java,getNestedArgumentFinder,@Override NamedArgumentFinder  (Object obj){ return new ObjectMethodArguments(null obj); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectMethodArguments.java,getValue,@Override Optional<TypedValue>  (String name StatementContext ctx){ Method method=methods.get(name); if (method == null) { return Optional.empty(); } Type type=method.getGenericReturnType(); Object value=invokeMethod(method ctx); return Optional.of(new Ty
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\argument\ObjectMethodArguments.java,toString,"@Override public String  (){ return ""{lazy object functions arguments \"""" + object + ""\""""; } "
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\SqlArrayArgumentFactory.java,build,@Override public Optional<Argument>  (Type type Object value ConfigRegistry config){ Class<?> erasedType=GenericTypes.getErasedType(type); if (!(erasedType.isArray() || Collection.class.isAssignableFrom(erasedType))) { return Optional.empty(); } if (value
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\InferredSqlArrayTypeFactory.java,InferredSqlArrayTypeFactory," (SqlArrayType<?> arrayType){ this.elementType=findGenericParameter(arrayType.getClass() SqlArrayType.class).orElseThrow(() -> new UnsupportedOperationException(""Must use a concretely typed SqlArrayType here"")); this.arrayType=arrayType; } "
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\InferredSqlArrayTypeFactory.java,build,@Override public Optional<SqlArrayType<?>>  (Type elementType ConfigRegistry config){ return this.elementType.equals(elementType) ? Optional.of(arrayType) : Optional.empty(); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\SqlArrayMapperFactory.java,build,"@Override @SuppressWarnings(""unchecked"") public Optional<ColumnMapper<?>>  (Type type ConfigRegistry config){ final Class<?> erasedType=GenericTypes.getErasedType(type); if (erasedType.isArray()) { Class<?> elementType=erasedType.getComponentType(); retur"
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\SqlArrayMapperFactory.java,elementTypeMapper,private Optional<ColumnMapper<?>>  (Type elementType ConfigRegistry config){ Optional<ColumnMapper<?>> mapper=config.get(ColumnMappers.class).findFor(elementType); if (!mapper.isPresent() && elementType == Object.class) { return Optional.of((rs num context) -> rs.getObject(num)); } return mapper; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\SqlArrayArgument.java,SqlArrayArgument, (SqlArrayType<T> arrayType Collection<T> list){ this.typeName=arrayType.getTypeName(); this.array=list.stream().map(arrayType::convertArrayElement).toArray(); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\SqlArrayArgument.java,apply,@Override public void  (int position PreparedStatement statement StatementContext ctx) throws SQLException { SqlArrayArgumentStrategy argumentStyle=ctx.getSqlArrayArgumentStrategy(); switch (argumentStyle) { case SQL_ARRAY: java.sql.Array sqlArray=stateme
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\VendorSupportedArrayType.java,VendorSupportedArrayType, (String typeName){ this.typeName=typeName; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\VendorSupportedArrayType.java,convertArrayElement,@Override public Object  (T element){ return element; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\VendorSupportedArrayType.java,factory,static <T>SqlArrayTypeFactory  (Class<T> type String sqlTypeName){ SqlArrayType<T> arrayType=new VendorSupportedArrayType<>(sqlTypeName); return (t ctx) -> t.equals(type) ? Optional.of(arrayType) : Optional.empty(); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\VendorSupportedArrayType.java,getTypeName,@Override public String  (){ return typeName; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\ArrayBuilder.java,ArrayBuilder, (Class<?> componentType){ this.componentType=componentType; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\ArrayBuilder.java,add,public void  (Object element){ list.add(element); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\ArrayBuilder.java,build,public Object  (){ Object array=Array.newInstance(componentType list.size()); for (int i=0; i < list.size(); i++) { Array.set(array i list.get(i)); } return array; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\SqlArrayTypes.java,SqlArrayTypes,private  (SqlArrayTypes that){ factories.addAll(that.factories); argumentStrategy=that.argumentStrategy; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\SqlArrayTypes.java,createCopy,@Override public SqlArrayTypes  (){ return new SqlArrayTypes(this); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\SqlArrayTypes.java,findFor,public Optional<SqlArrayType<?>>  (Type elementType){ return factories.stream().flatMap(factory -> toStream(factory.build(elementType registry))).findFirst(); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\SqlArrayTypes.java,getArgumentStrategy,public SqlArrayArgumentStrategy  (){ return argumentStrategy; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\SqlArrayTypes.java,register,public SqlArrayTypes  (SqlArrayTypeFactory factory){ factories.add(0 factory); return this; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\SqlArrayTypes.java,setArgumentStrategy,public SqlArrayTypes  (SqlArrayArgumentStrategy argumentStrategy){ this.argumentStrategy=argumentStrategy; return this; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\array\SqlArrayTypes.java,setRegistry,@Override public void  (ConfigRegistry registry){ this.registry=registry; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\CloseException.java,CloseException,public  (String string Throwable throwable){ super(string throwable); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\ElementTypeNotFoundException.java,ElementTypeNotFoundException,public  (String message){ super(message); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\ArrayCollectorFactory.java,accepts,@Override public boolean  (Type containerType){ return getErasedType(containerType).isArray(); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\ArrayCollectorFactory.java,build,@Override public Collector<? ? ?>  (Type containerType){ Class<?> componentType=getErasedType(containerType).getComponentType(); return Collector.of(() -> new ArrayBuilder(componentType) ArrayBuilder::add (left right) -> { left.list.addAll(right.list); re
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\ArrayCollectorFactory.java,elementType,@Override public Optional<Type>  (Type containerType){ return Optional.ofNullable(getErasedType(containerType).getComponentType()); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\JdbiCollectors.java,JdbiCollectors,private  (JdbiCollectors that){ factories.addAll(that.factories); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\JdbiCollectors.java,createCopy,@Override public JdbiCollectors  (){ return new JdbiCollectors(this); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\JdbiCollectors.java,findElementTypeFor,public Optional<Type>  (Type containerType){ return findFactoryFor(containerType).flatMap(f -> f.elementType(containerType)); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\JdbiCollectors.java,findFactoryFor,private Optional<CollectorFactory>  (Type containerType){ return factories.stream().filter(f -> f.accepts(containerType)).findFirst(); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\JdbiCollectors.java,findFor,public Optional<Collector<? ? ?>>  (Type containerType){ return findFactoryFor(containerType).map(f -> f.build(containerType)); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\JdbiCollectors.java,register,public JdbiCollectors  (CollectorFactory factory){ factories.add(0 factory); return this; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\NoSuchCollectorException.java,NoSuchCollectorException,public  (String message){ super(message); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\OptionalCollectors.java,toOptional,public static <T O>Collector<T ? O>  (Supplier<O> empty Function<T O> factory){ return Collector.of(() -> new OptionalBuilder<>(empty factory) OptionalBuilder::set OptionalBuilder::combine OptionalBuilder::build); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\OptionalCollectors.java,toOptionalDouble,public static Collector<Double ? OptionalDouble>  (){ return toOptional(OptionalDouble::empty OptionalDouble::of); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\OptionalCollectors.java,toOptionalInt,public static Collector<Integer ? OptionalInt>  (){ return toOptional(OptionalInt::empty OptionalInt::of); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\OptionalCollectors.java,toOptionalLong,public static Collector<Long ? OptionalLong>  (){ return toOptional(OptionalLong::empty OptionalLong::of); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\OptionalBuilder.java,OptionalBuilder, (Supplier<O> empty Function<T O> factory){ this.empty=empty; this.factory=factory; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\OptionalBuilder.java,build,O  (){ return value == null ? empty.get() : factory.apply(value); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\OptionalBuilder.java,combine,static <T OPT_T>OptionalBuilder<T OPT_T>  (OptionalBuilder<T OPT_T> left OptionalBuilder<T OPT_T> right){ if (left.set && right.set) { throw tooManyValues(left.value right.value); } return left.set ? left : right; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\OptionalBuilder.java,set,void  (T value){ if (set) { throw tooManyValues(this.value value); } this.value=value; this.set=true; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\OptionalBuilder.java,stringify,"private static String  (Object value){ return value == null ? null : ""'"" + value + ""'""; } "
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\OptionalBuilder.java,tooManyValues,"private static <T>IllegalStateException  (T first T second){ return new IllegalStateException(String.format(""Multiple values for optional: [%s  %s  ...]"" stringify(first) stringify(second))); } "
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\BuiltInCollectorFactory.java,BuiltInCollectorFactory,public  (){ collectors=new HashMap<>(); collectors.put(Optional.class toOptional()); collectors.put(Collection.class toCollection(ArrayList::new)); collectors.put(List.class toList()); collectors.put(ArrayList.class toCollection(ArrayList::new)); collectors.put(LinkedList.class toCollection(LinkedList::new)); collectors.put(CopyOnWriteArrayList.class toCollection(CopyOnWriteArrayList::new)); collectors.put(Set.class toSet()); collectors.put(HashSet.class toCollection(HashSet::new)); collectors.put(LinkedHashSet.class toCollection(LinkedHashSet::new)); collectors.put(SortedSet.class toCollection(TreeSet::new)); collectors.put(TreeSet.class toCollection(TreeSet::new)); collectors.put(Map.class toMap(LinkedHashMap::new)); collectors.put(HashMap.class toMap(HashMap::new)); collectors.put(LinkedHashMap.class toMap(LinkedHashMap::new)); collectors.put(SortedMap.class toMap(TreeMap::new)); collectors.put(TreeMap.class toMap(TreeMap::new)); collectors.put(ConcurrentMap.class toMap(ConcurrentHashMap::new)); collectors.put(ConcurrentHashMap.class toMap(ConcurrentHashMap::new)); collectors.put(WeakHashMap.class toMap(WeakHashMap::new)); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\BuiltInCollectorFactory.java,accepts,@Override public boolean  (Type containerType){ Class<?> erasedType=getErasedType(containerType); return collectors.containsKey(erasedType) && containerType instanceof ParameterizedType; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\BuiltInCollectorFactory.java,build,@Override public Collector<? ? ?>  (Type containerType){ Class<?> erasedType=getErasedType(containerType); return collectors.get(erasedType); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\BuiltInCollectorFactory.java,combine,private static <K V M extends Map<K V>>M  (M a M b){ b.forEach((k v) -> putEntry(a k v)); return a; } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\BuiltInCollectorFactory.java,elementType,@Override public java.util.Optional<Type>  (Type containerType){ Class<?> erasedType=getErasedType(containerType); if (Map.class.isAssignableFrom(erasedType)) { return Optional.of(GenericTypes.resolveMapEntryType(containerType)); } return findGenericParam
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\BuiltInCollectorFactory.java,putEntry,"private static <K V M extends Map<K V>>void  (M map K key V value){ V oldValue=map.put(key value); if (oldValue != null) { throw new IllegalStateException(String.format(""Multiple values for Map key '%s': ['%s' '%s' ...]"" key oldValue value)); } } "
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\BuiltInCollectorFactory.java,toMap,public static <K V M extends Map<K V>>Collector<Map.Entry<K V> ? M>  (Supplier<M> mapFactory){ return Collector.of(mapFactory BuiltInCollectorFactory::putEntry BuiltInCollectorFactory::combine); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\collector\BuiltInCollectorFactory.java,toOptional,@Deprecated public static <T>Collector<T ? Optional<T>>  (){ return OptionalCollectors.toOptional(); } 
C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\config\ConfigRegistry.java,ConfigRegistry,private  (ConfigRegistry that){ that.cache.forEach((type config) -> { JdbiConfig<?> copy=config.createCopy(); copy.setRegistry(ConfigRegistry.this); cache.put(type copy); } ); } 
