ProjectName,methodName,methodBody
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\internet\Rfc822Output.java,writeOneAttachment,"private static void  (Context context Writer writer OutputStream out Attachment attachment) throws IOException  MessagingException { writeHeader(writer ""Content-Type"" attachment.mMimeType + "";\n name=\"""" + attachment.mFileName+ ""\""""); writeHeader(writer ""Content-Transfer-Encoding"" ""base64""); if ((attachment.mFlags & Attachment.FLAG_ICS_ALTERNATIVE_PART) == 0) { writeHeader(writer ""Content-Disposition"" ""attachment;"" + ""\n filename=\"""" + attachment.mFileName + ""\"";""+ ""\n size=""+ Long.toString(attachment.mSize)); } if (attachment.mContentId != null) { writeHeader(writer ""Content-ID"" attachment.mContentId); } writer.append(""\r\n""); InputStream inStream=null; try { if (attachment.mContentBytes != null) { inStream=new ByteArrayInputStream(attachment.mContentBytes); } else { final String cachedFile=attachment.getCachedFileUri(); if (!TextUtils.isEmpty(cachedFile)) { final Uri cachedFileUri=Uri.parse(cachedFile); try { inStream=context.getContentResolver().openInputStream(cachedFileUri); } catch ( FileNotFoundException e) { inStream=null; LogUtils.d(TAG ""Rfc822Output#writeOneAttachment()  failed to load"" + ""cached file  falling back to: %s"" attachment.getContentUri()); } } if (inStream == null) { final Uri fileUri=Uri.parse(attachment.getContentUri()); inStream=context.getContentResolver().openInputStream(fileUri); } } writer.flush(); Base64OutputStream base64Out=new Base64OutputStream(out Base64.CRLF | Base64.NO_CLOSE); IOUtils.copy(inStream base64Out); base64Out.close(); out.write('\r'); out.write('\n'); out.flush(); } catch ( FileNotFoundException fnfe) { LogUtils.e(TAG fnfe ""Rfc822Output#writeOneAttachment()  FileNotFoundException"" + ""when sending attachment""); } catch ( IOException ioe) { LogUtils.e(TAG ioe ""Rfc822Output#writeOneAttachment()  IOException"" + ""when sending attachment""); throw new MessagingException(""Invalid attachment."" ioe); } } "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\internet\Rfc822Output.java,writeTextWithHeaders,"private static void  (Writer writer OutputStream out String[] bodyText) throws IOException { boolean html=false; String text=bodyText[INDEX_BODY_TEXT]; if (TextUtils.isEmpty(text)) { text=bodyText[INDEX_BODY_HTML]; html=true; } if (TextUtils.isEmpty(text)) { writer.write(""\r\n""); } else { final String mimeType=""text/"" + (html ? ""html"" : ""plain""); writeHeader(writer ""Content-Type"" mimeType + ""; charset=utf-8""); writeHeader(writer ""Content-Transfer-Encoding"" ""base64""); writer.write(""\r\n""); final byte[] textBytes=text.getBytes(""UTF-8""); writer.flush(); out.write(Base64.encode(textBytes Base64.CRLF)); } } "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\internet\Rfc822Output.java,writeTo,"public static void  (Context context Message message OutputStream out boolean useSmartReply boolean sendBcc List<Attachment> attachments) throws IOException  MessagingException { if (message == null) { return; } final OutputStream stream=new BufferedOutputStream(out 1024); final Writer writer=new OutputStreamWriter(stream); final String date=DATE_FORMAT.format(new Date(message.mTimeStamp)); writeHeader(writer ""Date"" date); writeEncodedHeader(writer ""Subject"" message.mSubject); writeHeader(writer ""Message-ID"" message.mMessageId); writeAddressHeader(writer ""From"" message.mFrom); writeAddressHeader(writer ""To"" message.mTo); writeAddressHeader(writer ""Cc"" message.mCc); if (sendBcc) { writeAddressHeader(writer ""Bcc"" message.mBcc); } writeAddressHeader(writer ""Reply-To"" message.mReplyTo); writeHeader(writer ""MIME-Version"" ""1.0""); final Body body=Body.restoreBodyWithMessageId(context message.mId); final String[] bodyText=buildBodyText(body useSmartReply); if (attachments == null) { attachments=Arrays.asList(Attachment.restoreAttachmentsWithMessageId(context message.mId)); } final boolean multipart=attachments.size() > 0; if (!multipart) { writeTextWithHeaders(writer stream bodyText); } else { final String multipartBoundary=getNextBoundary(); String multipartType=""mixed""; if (attachments.size() == 1) { final int flags=attachments.get(0).mFlags; if ((flags & Attachment.FLAG_ICS_ALTERNATIVE_PART) != 0) { multipartType=""alternative""; } } writeHeader(writer ""Content-Type"" ""multipart/"" + multipartType + ""; boundary=\""""+ multipartBoundary+ ""\""""); writer.write(""\r\n""); if (bodyText[INDEX_BODY_TEXT] != null || bodyText[INDEX_BODY_HTML] != null) { writeBoundary(writer multipartBoundary false); writeTextWithHeaders(writer stream bodyText); } for ( final Attachment att : attachments) { writeBoundary(writer multipartBoundary false); writeOneAttachment(context writer stream att); writer.write(""\r\n""); } writeBoundary(writer multipartBoundary true); } writer.flush(); out.flush(); } "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,HostAuth,public  (Parcel in){ mBaseUri=CONTENT_URI; mId=in.readLong(); mProtocol=in.readString(); mAddress=in.readString(); mPort=in.readInt(); mFlags=in.readInt(); mLogin=in.readString(); mPassword=in.readString(); mDomain=in.readString(); mClientCertAlias=in.readString(); if ((mFlags & FLAG_OAUTH) != 0) { mCredentialKey=in.readLong(); mCredential=new Credential(in); if (mCredential.equals(Credential.EMPTY)) { mCredential=null; } } else { mCredentialKey=-1; } } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,createFromParcel,@Override public HostAuth  (Parcel in){ return new HostAuth(in); } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,describeContents,@Override public int  (){ return 0; } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,ensureLoaded,public void  (final Context context){ getCredential(context); } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,equals,@Override public boolean  (Object o){ if (!(o instanceof HostAuth)) { return false; } HostAuth that=(HostAuth)o; return mPort == that.mPort && mId == that.mId && mFlags == that.mFlags && TextUtils.equals(mProtocol that.mProtocol) && TextUtils.equals(mAddr
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,fromJson,"protected static HostAuth  (final JSONObject json){ try { final HostAuth h=new HostAuth(); h.mProtocol=json.getString(HostAuthColumns.PROTOCOL); h.mAddress=json.getString(HostAuthColumns.ADDRESS); h.mPort=json.getInt(HostAuthColumns.PORT); h.mFlags=json.getInt(HostAuthColumns.FLAGS); h.mLogin=json.getString(HostAuthColumns.LOGIN); h.mPassword=json.optString(HostAuthColumns.PASSWORD); h.mDomain=json.optString(HostAuthColumns.DOMAIN); h.mClientCertAlias=json.optString(HostAuthColumns.CLIENT_CERT_ALIAS); final JSONObject credJson=json.optJSONObject(JSON_TAG_CREDENTIAL); if (credJson != null) { h.mCredential=Credential.fromJson(credJson); } return h; } catch ( final JSONException e) { LogUtils.d(LogUtils.TAG e ""Exception while deserializing HostAuth""); } return null; } "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,getCredential,public Credential  (Context context){ if (mCredential == null) { if (mCredentialKey >= 0) { mCredential=Credential.restoreCredentialsWithId(context mCredentialKey); } } return mCredential; } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,getLogin,public String[]  (){ String trimUser=(mLogin != null) ? mLogin.trim() : null; return new String[]{trimUser mPassword}; } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,getOrCreateCredential,public Credential  (Context context){ mFlags|=FLAG_OAUTH; if (mCredential == null) { if (mCredentialKey >= 0) { mCredential=Credential.restoreCredentialsWithId(context mCredentialKey); } else { mCredential=new Credential(); } } return mCredential; } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,getProtocolFromString,"public static String  (String uriString){ final Uri uri=Uri.parse(uriString); final String scheme=uri.getScheme(); final String[] schemeParts=scheme.split(""\\+""); return schemeParts[0]; } "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,getSchemeFlags,"public static int  (String scheme){ String[] schemeParts=scheme.split(""\\+""); int flags=HostAuth.FLAG_NONE; if (schemeParts.length >= 2) { String part1=schemeParts[1]; if (""ssl"".equals(part1)) { flags|=HostAuth.FLAG_SSL; } else if (""tls"".equals(part1)) { flags|=HostAuth.FLAG_TLS; } if (schemeParts.length >= 3) { String part2=schemeParts[2]; if (SCHEME_TRUST_ALL_CERTS.equals(part2)) { flags|=HostAuth.FLAG_TRUST_ALL; } } } return flags; } "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,getSchemeString,"@SuppressWarnings(""unused"") public static String  (String protocol int flags String clientAlias){ String security=""""; switch (flags & USER_CONFIG_MASK) { case FLAG_SSL: security=""+ssl+""; break; case FLAG_SSL | FLAG_TRUST_ALL: security=""+ssl+trustallcerts"""
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,hashCode,@Override public int  (){ int hashCode=29; if (mPassword != null) { hashCode+=mPassword.hashCode(); } if (mClientCertAlias != null) { hashCode+=(mClientCertAlias.hashCode() << 8); } return (hashCode << 8) + mFlags; } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,initHostAuth,"public static void  (){ CONTENT_URI=Uri.parse(EmailContent.CONTENT_URI + ""/hostauth""); } "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,newArray,@Override public HostAuth[]  (int size){ return new HostAuth[size]; } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,removeCredential,public void  (){ mCredential=null; mCredentialKey=-1; mFlags&=~FLAG_OAUTH; } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,restore,@Override public void  (Cursor cursor){ mBaseUri=CONTENT_URI; mId=cursor.getLong(CONTENT_ID_COLUMN); mProtocol=cursor.getString(CONTENT_PROTOCOL_COLUMN); mAddress=cursor.getString(CONTENT_ADDRESS_COLUMN); mPort=cursor.getInt(CONTENT_PORT_COLUMN); mFlags=c
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,restoreHostAuthWithId,public static HostAuth  (Context context long id){ return EmailContent.restoreContentWithId(context HostAuth.class HostAuth.CONTENT_URI HostAuth.CONTENT_PROJECTION id); } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,setConnection,"public void  (String scheme String host int port){ String[] schemeParts=scheme.split(""\\+""); String protocol=schemeParts[0]; String clientCertAlias=null; int flags=getSchemeFlags(scheme); if (schemeParts.length > 3) { clientCertAlias=schemeParts[3]; } else if (schemeParts.length > 2) { if (!SCHEME_TRUST_ALL_CERTS.equals(schemeParts[2])) { mClientCertAlias=schemeParts[2]; } } setConnection(protocol host port flags clientCertAlias); } "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,setHostAuthFromString,public void  (String uriString) throws URISyntaxException { URI uri=new URI(uriString); String path=uri.getPath(); String domain=null; if (!TextUtils.isEmpty(path)) { domain=path.substring(1); } mDomain=domain; setLogin(uri.getUserInfo()); String scheme=uri.getScheme(); setConnection(scheme uri.getHost() uri.getPort()); } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,setLogin,public void  (String userName String userPassword){ mLogin=userName; mPassword=userPassword; if (TextUtils.isEmpty(mLogin)) { mFlags&=~FLAG_AUTHENTICATE; } else { mFlags|=FLAG_AUTHENTICATE; } } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,setUserName,public void  (final String userName){ mLogin=userName; if (TextUtils.isEmpty(mLogin)) { mFlags&=~FLAG_AUTHENTICATE; } else { mFlags|=FLAG_AUTHENTICATE; } } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,shouldTrustAllServerCerts,public boolean  (){ return (mFlags & FLAG_TRUST_ALL) != 0; } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,shouldUseSsl,public boolean  (){ return (mFlags & FLAG_SSL) != 0; } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,toContentValues,@Override public ContentValues  (){ ContentValues values=new ContentValues(); values.put(HostAuthColumns.PROTOCOL mProtocol); values.put(HostAuthColumns.ADDRESS mAddress); values.put(HostAuthColumns.PORT mPort); values.put(HostAuthColumns.FLAGS mFlags); v
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,toJson,"protected JSONObject  (){ try { final JSONObject json=new JSONObject(); json.put(HostAuthColumns.PROTOCOL mProtocol); json.put(HostAuthColumns.ADDRESS mAddress); json.put(HostAuthColumns.PORT mPort); json.put(HostAuthColumns.FLAGS mFlags); json.put(HostAuthColumns.LOGIN mLogin); json.putOpt(HostAuthColumns.PASSWORD mPassword); json.putOpt(HostAuthColumns.DOMAIN mDomain); json.putOpt(HostAuthColumns.CLIENT_CERT_ALIAS mClientCertAlias); if (mCredential != null) { json.putOpt(JSON_TAG_CREDENTIAL mCredential.toJson()); } return json; } catch ( final JSONException e) { LogUtils.d(LogUtils.TAG e ""Exception while serializing HostAuth""); } return null; } "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,toString,"@Override public String  (){ return ""[protocol "" + mProtocol + ""]""; } "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\HostAuth.java,writeToParcel,@Override public void  (Parcel dest int flags){ dest.writeLong(mId); dest.writeString(mProtocol); dest.writeString(mAddress); dest.writeInt(mPort); dest.writeInt(mFlags); dest.writeString(mLogin); dest.writeString(mPassword); dest.writeString(mDomain); de
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\Credential.java,Credential,public  (Parcel in){ mBaseUri=CONTENT_URI; mId=in.readLong(); mProviderId=in.readString(); mAccessToken=in.readString(); mRefreshToken=in.readString(); mExpiration=in.readLong(); } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\Credential.java,createFromParcel,@Override public Credential  (Parcel in){ return new Credential(in); } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\Credential.java,describeContents,@Override public int  (){ return 0; } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\Credential.java,equals,@Override public boolean  (Object o){ if (!(o instanceof Credential)) { return false; } Credential that=(Credential)o; return TextUtils.equals(mProviderId that.mProviderId) && TextUtils.equals(mAccessToken that.mAccessToken) && TextUtils.equals(mRefreshTo
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\Credential.java,fromJson,"protected static Credential  (final JSONObject json){ try { final Credential c=new Credential(); c.mProviderId=json.getString(PROVIDER_COLUMN); c.mAccessToken=json.optString(ACCESS_TOKEN_COLUMN); c.mRefreshToken=json.optString(REFRESH_TOKEN_COLUMN); c.mExpiration=json.optInt(EXPIRATION_COLUMN 0); return c; } catch ( final JSONException e) { LogUtils.d(LogUtils.TAG e ""Exception while deserializing Credential""); } return null; } "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\Credential.java,hashCode,@Override public int  (){ return Objects.hashCode(mAccessToken mRefreshToken mExpiration); } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\Credential.java,initCredential,"public static void  (){ CONTENT_URI=Uri.parse(EmailContent.CONTENT_URI + ""/credential""); } "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\Credential.java,newArray,@Override public Credential[]  (int size){ return new Credential[size]; } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\Credential.java,restore,@Override public void  (Cursor cursor){ mBaseUri=CONTENT_URI; mId=cursor.getLong(CredentialQuery.ID_COLUMN_INDEX); mProviderId=cursor.getString(CredentialQuery.PROVIDER_COLUMN_INDEX); mAccessToken=cursor.getString(CredentialQuery.ACCESS_TOKEN_COLUMN_INDEX
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\Credential.java,restoreCredentialsWithId,public static Credential  (Context context long id){ return EmailContent.restoreContentWithId(context Credential.class Credential.CONTENT_URI CredentialQuery.PROJECTION id); } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\Credential.java,toContentValues,"@Override public ContentValues  (){ ContentValues values=new ContentValues(); if (TextUtils.isEmpty(mProviderId)) { LogUtils.wtf(LogUtils.TAG ""Credential being saved with no provider""); } values.put(PROVIDER_COLUMN mProviderId); values.put(ACCESS_TOKEN_CO"
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\Credential.java,toJson,"protected JSONObject  (){ try { final JSONObject json=new JSONObject(); json.put(PROVIDER_COLUMN mProviderId); json.putOpt(ACCESS_TOKEN_COLUMN mAccessToken); json.putOpt(REFRESH_TOKEN_COLUMN mRefreshToken); json.put(EXPIRATION_COLUMN mExpiration); return json; } catch ( final JSONException e) { LogUtils.d(LogUtils.TAG e ""Exception while serializing Credential""); } return null; } "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\Credential.java,writeToParcel,@Override public void  (Parcel dest int flags){ dest.writeLong(mId); dest.writeString(mProviderId); dest.writeString(mAccessToken); dest.writeString(mRefreshToken); dest.writeLong(mExpiration); } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\MailboxUtilities.java,checkMailboxConsistency,"@Deprecated public static void  (Context context long accountId){ Account account=Account.restoreAccountWithId(context accountId); if (account == null) return; if ((account.mFlags & ACCOUNT_MAILBOX_CHANGE_FLAG) != 0) { LogUtils.w(Logging.LOG_TAG ""Account "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\MailboxUtilities.java,endMailboxChanges,public static void  (Context context long accountId){ setAccountSyncAdapterFlag(context accountId false); } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\MailboxUtilities.java,fixupUninitializedParentKeys,"@Deprecated public static void  (Context context String accountSelector){ if (accountSelector == null) throw new IllegalArgumentException(); String noParentKeySelection=WHERE_PARENT_KEY_UNINITIALIZED + "" AND "" + accountSelector; ContentResolver resolver=c"
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\MailboxUtilities.java,getHierarchicalName,"private static String  (Context context long id HashMap<Long String> map String name long parentId){ String hierarchicalName; if (map.containsKey(id)) { return map.get(id); } else if (parentId == Mailbox.NO_MAILBOX) { hierarchicalName=name; } else { Mailbox parent=Mailbox.restoreMailboxWithId(context parentId); if (parent == null) return name + ""/"" + ""??""; hierarchicalName=getHierarchicalName(context parentId map parent.mDisplayName parent.mParentKey) + ""/"" + name; } map.put(id hierarchicalName); return hierarchicalName; } "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\MailboxUtilities.java,setAccountSyncAdapterFlag,private static void  (Context context long accountId boolean start){ Account account=Account.restoreAccountWithId(context accountId); if (account == null) return; ContentValues cv=new ContentValues(); cv.put(AccountColumns.FLAGS start ? (account.mFlags | ACCOUNT_MAILBOX_CHANGE_FLAG) : account.mFlags & ~ACCOUNT_MAILBOX_CHANGE_FLAG); context.getContentResolver().update(ContentUris.withAppendedId(Account.CONTENT_URI account.mId) cv null null); } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\MailboxUtilities.java,setFlagsAndChildrensParentKey,"@Deprecated public static void  (Context context String accountSelector String serverId){ Cursor cursor=context.getContentResolver().query(Mailbox.CONTENT_URI Mailbox.CONTENT_PROJECTION MailboxColumns.SERVER_ID + ""=? AND "" + accountSelector new String[]{s"
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\MailboxUtilities.java,setupHierarchicalNames,"public static void  (Context context long accountId){ Account account=Account.restoreAccountWithId(context accountId); if (account == null) return; ContentValues values=new ContentValues(); String accountSelector=Mailbox.ACCOUNT_KEY + ""="" + account.mId; ContentResolver resolver=context.getContentResolver(); HashMap<Long String> nameMap=new HashMap<Long String>(); Cursor c=resolver.query(Mailbox.CONTENT_URI HIERARCHY_PROJECTION accountSelector null null); try { while (c.moveToNext()) { long id=c.getLong(HIERARCHY_ID); String displayName=c.getString(HIERARCHY_NAME); String name=getHierarchicalName(context id nameMap displayName c.getLong(HIERARCHY_PARENT_KEY)); String oldHierarchicalName=c.getString(HIERARCHY_HIERARCHICAL_NAME); if (name.equals(oldHierarchicalName) || ((name.equals(displayName)) && TextUtils.isEmpty(oldHierarchicalName))) { continue; } values.put(MailboxColumns.HIERARCHICAL_NAME name); resolver.update(ContentUris.withAppendedId(Mailbox.CONTENT_URI id) values null null); } } finally { c.close(); } } "
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\MailboxUtilities.java,startMailboxChanges,public static void  (Context context long accountId){ setAccountSyncAdapterFlag(context accountId true); } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\EmailContent.java,Attachment,public  (Parcel in){ mBaseUri=Attachment.CONTENT_URI; mId=in.readLong(); mFileName=in.readString(); mMimeType=in.readString(); mSize=in.readLong(); mContentId=in.readString(); mContentUri=in.readString(); mCachedFileUri=in.readString(); mMessageKey=in.readLong(); mLocation=in.readString(); mEncoding=in.readString(); mContent=in.readString(); mFlags=in.readInt(); mAccountKey=in.readLong(); final int contentBytesLen=in.readInt(); if (contentBytesLen == -1) { mContentBytes=null; } else { mContentBytes=new byte[contentBytesLen]; in.readByteArray(mContentBytes); } mUiState=in.readInt(); mUiDestination=in.readInt(); mUiDownloadedSize=in.readInt(); } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\EmailContent.java,Body,public  (){ mBaseUri=CONTENT_URI; } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\EmailContent.java,Message,public  (){ mBaseUri=CONTENT_URI; } 
C:\Users\User\Desktop\Thesis\platform_packages_apps_email\emailcommon\src\com\android\emailcommon\provider\EmailContent.java,SelfContentObserver,public  (final EmailContent content){ super(null); mContent=new WeakReference<EmailContent>(content); } 
