ProjectName,methodName,methodBody
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,createPrivateTokenFilter,"public static ClientRequestFilter  (final String privateToken){ ClientRequestFilter interceptor=new ClientRequestFilter(){ @Override public void filter( ClientRequestContext requestContext) throws IOException { requestContext.getHeaders().add(""PRIVATE-TOKEN"" privateToken); } } ; return interceptor; } "
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,createProviders,public static List<Object>  (){ List<Object> providers=new ArrayList<Object>(); Annotations[] annotationsToUse=JacksonJaxbJsonProvider.DEFAULT_ANNOTATIONS; ObjectMapper objectMapper=createObjectMapper(); providers.add(new JacksonJaxbJsonProvider(objectMapper annotationsToUse)); providers.add(new ExceptionResponseMapper()); return providers; } 
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,createTrustStore,"public static KeyStore  (String caCertData File caCertFile) throws Exception { try (InputStream pemInputStream=getInputStreamFromDataOrFile(caCertData caCertFile)){ CertificateFactory certFactory=CertificateFactory.getInstance(""X509""); X509Certificate cert=(X509Certificate)certFactory.generateCertificate(pemInputStream); KeyStore trustStore=KeyStore.getInstance(""JKS""); trustStore.load(null); String alias=cert.getSubjectX500Principal().getName(); trustStore.setCertificateEntry(alias cert); return trustStore; } } "
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,disableHostNameChecks,"public static void  (WebClient webClient){ HTTPConduit conduit=WebClient.getConfig(webClient).getHttpConduit(); TLSClientParameters params=conduit.getTlsClientParameters(); if (params == null) { params=new TLSClientParameters(); conduit.setTlsClientParameters(params); } LOG.debug(""Disabling host name checks""); params.setHostnameVerifier(new HostnameVerifier(){ @Override public boolean verify( String s  SSLSession sslSession){ return true; } } ); } "
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,disableSslChecks,public static void  (WebClient webClient){ HTTPConduit conduit=WebClient.getConfig(webClient).getHttpConduit(); TLSClientParameters params=conduit.getTlsClientParameters(); if (params == null) { params=new TLSClientParameters(); conduit.setTlsClientParameters(params); } params.setTrustManagers(new TrustManager[]{new TrustEverythingSSLTrustManager()}); params.setDisableCNCheck(true); } 
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,enableDigestAuthenticaionType,public static void  (WebClient webClient){ HTTPConduit conduit=WebClient.getConfig(webClient).getHttpConduit(); conduit.setAuthSupplier(new DigestAuthSupplier()); } 
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,filter,"@Override public void  (ClientRequestContext requestContext) throws IOException { requestContext.getHeaders().add(""PRIVATE-TOKEN"" privateToken); } "
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,getInputStreamFromDataOrFile,public static InputStream  (String data File file) throws FileNotFoundException { if (data != null) { return new Base64DecoderStream(new ByteArrayInputStream(data.getBytes())); } if (file != null) { return new FileInputStream(file); } return null; } 
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,verify,@Override public boolean  (String s SSLSession sslSession){ return true; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestApp.java,checkEnabledMetrics,"protected static void  (){ MBeanServer mBeanServer=ManagementFactory.getPlatformMBeanServer(); if (mBeanServer != null) { if (mBeanServer.isRegistered(AGENT_MBEAN_NAME)) { if (enabledAgent.compareAndSet(false true)) { try { mBeanServer.invoke(AGENT_MBEAN_NAME ""startMetrics"" new Object[0] new String[0]); System.out.println(""Enabled agent metrics "" + AGENT_MBEAN_NAME); } catch ( Exception e) { System.out.println(""Failed to invoke the mbean: "" + AGENT_MBEAN_NAME); e.printStackTrace(); } } } } } "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestApp.java,main,"public static void  (String args[]) throws Exception { try { System.err.println(""RUNNING ...""); checkEnabledMetrics(); final int COUNT=20; for (int i=0; i < COUNT; i++) { TestLoad testLoad=new TestLoad(); pool.submit(testLoad); } TestLoad testLoad=new TestLoad(1000); pool.submit(testLoad); } catch ( Throwable e) { e.printStackTrace(); } System.err.println(""WAITING FOR LOAD TO COMPLETE ...""); pool.awaitTermination(5 TimeUnit.MINUTES); System.err.println(""STOPPED""); } "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,TestLoad,public  (int maxIterations){ this.MAX_ITERATIONS=maxIterations; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,doSomethingElse,public void  (){ sleep(20); count2.incrementAndGet(); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,getCount,public long  (){ return count.get(); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,load,public void  (TestValues value){ load1(value); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,load1,public void  (TestValues value){ sleep(100); load2(value); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,load2,public void  (TestValues value){ sleep(10); count.incrementAndGet(); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,run,"public void  (){ for (int i=0; i < MAX_ITERATIONS; i++) { for ( TestValues value : TestValues.values()) { System.out.println(Thread.currentThread().getName() + "" running #"" + i); load(value); if (i % 2 == 0) { doSomethingElse(); } } } System.out.println(Thread.currentThread().getName() + "" done""); done.set(true); } "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,sleep,private void  (long sleepTime){ try { Thread.sleep(sleepTime); } catch ( InterruptedException e) { } } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestThreadFactory.java,TestThreadFactory,public  (String prefix){ this.prefix=prefix; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestThreadFactory.java,newThread,"@Override public Thread  (Runnable task){ String name=prefix + ""-"" + counter++; return new Thread(task name); } "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmAgentLauncher.java,loadAgent,"public static void  (String pid String args) throws IOException { VirtualMachine vm; try { vm=VirtualMachine.attach(pid); } catch ( AttachNotSupportedException x) { IOException ioe=new IOException(x.getMessage()); ioe.initCause(x); throw ioe; } try { String agent=ApmAgentLauncher.class.getProtectionDomain().getCodeSource().getLocation().getPath(); System.err.println(""Trying to load agent "" + agent); vm.loadAgent(agent args); System.out.println(""Agent successfully loaded""); } catch ( AgentLoadException x) { IOException ioe=new IOException(x.getMessage()); ioe.initCause(x); throw ioe; } catch ( AgentInitializationException x) { IOException ioe=new IOException(x.getMessage()); ioe.initCause(x); throw ioe; } finally { if (vm != null) { vm.detach(); } } } "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmAgentLauncher.java,main,"public static void  (String[] args){ if (args.length > 0) { try { System.err.println(""Attaching to process: "" + args[0]); String options=""""; for (int i=1; i < args.length; i++) { options+=args[i]; if (i < (args.length - 1)) { options+="" ""; } } loadAgent(args[0] options); } catch ( Throwable e) { e.printStackTrace(); } } else { System.err.println(""Usage is "" + ApmAgentLauncher.class.getName() + "" pid""); } } "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,ApmConfiguration," (){ addToBlackList(""java""); addToBlackList(""com.sun""); addToBlackList(""sun""); addToBlackList(""$Proxy""); addToBlackList(""ByCGLIB$$""); addToBlackList(""io.fabric8.apmagent""); addToBlackList(""org.apache.camel.spring.remoting""); addToBlackList(""org.jolokia""); addToBlackList(""org.springframework""); addToBlackList(""org.eclipse""); addToBlackList(""org.apache.xbean""); addToBlackList(""org.slf4j""); addToBlackList(""org.omg""); addToBlackList(""com.apple""); addToBlackList(""oracle""); addToBlackList(""org.apache.log4j""); addToBlackList(""org.objectweb.asm""); addToBlackList(""org.apache.commons""); addToBlackList(""org.apache.jasper""); addToBlackList(""jrockit""); addToBlackList(""org.json""); addToBlackList(""org.fusesource.hawtbuf""); addToBlackList(""com.intellij""); addToBlackList(""org.w3c.dom""); addToBlackList(""com.codahale""); addToWhiteList(""io.fabric8.testApp""); } "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,addChangeListener,public void  (ApmConfigurationChangeListener changeListener){ changeListeners.add(changeListener); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,addToBlackList,"@Override public void  (String s){ FilterItem filterItem=new FilterItem(); String[] classAndMethod=s.split(""@""); filterItem.setClassName(classAndMethod[0]); if (classAndMethod.length > 1) { filterItem.setMethodName(classAndMethod[1]); } blackFilterList.ad"
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,addToWhiteList,"@Override public void  (String s){ FilterItem filterItem=new FilterItem(); String[] classAndMethod=s.split(""@""); filterItem.setClassName(classAndMethod[0]); if (classAndMethod.length > 1) { filterItem.setMethodName(classAndMethod[1]); } whiteFilterList.ad"
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,convert,private Object  (Object value Class type) throws Exception { PropertyEditor editor=PropertyEditorManager.findEditor(type); if (editor != null) { editor.setAsText(value.toString()); return editor.getValue(); } if (type == URI.class) { return new URI(value.toString()); } return null; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,findSetterMethod,"private Method  (String name){ String methodName=""set"" + name.substring(0 1).toUpperCase() + name.substring(1); Method[] methods=ApmConfiguration.class.getMethods(); for ( Method method : methods) { Class params[]=method.getParameterTypes(); if (method.getName().equals(methodName) && params.length == 1) { return method; } } return null; } "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,fireConfigurationChanged,private void  (){ for ( ApmConfigurationChangeListener apmConfigurationChangeListener : this.changeListeners) { apmConfigurationChangeListener.configurationChanged(); } resetChanged(); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,getBlackList,@Override public String  (){ return getListAsString(blackFilterList); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,getListAsString,"private String  (List<FilterItem> list){ String result=""""; if (list != null && !list.isEmpty()) { for (int i=0; i < list.size(); i++) { FilterItem filterItem=list.get(i); result+=filterItem.getClassName(); String methodName=filterItem.getMethodName(); if (methodName != null && methodName.length() > 0) { result+=""@"" + methodName; } if (i < (list.size() - 1)) { result+="" ""; } } } return result; } "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,getMethodMetricDepth,public int  (){ return methodMetricDepth; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,getSamplingInterval,public int  (){ return samplingInterval; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,getStrategy,public String  (){ return strategy.name(); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,getStrategyImpl,public STRATEGY  (){ return strategy; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,getThreadMetricDepth,public int  (){ return threadMetricDepth; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,getWhiteList,@Override public String  (){ return getListAsString(whiteFilterList); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,initalizeFromProperties,public void  (Properties properties){ for ( Map.Entry entry : properties.entrySet()) { if (entry.getKey() != null && entry.getValue() != null) { setProperty(entry.getKey().toString() entry.getValue().toString()); } } } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,initializeList,"private void  (String str List<FilterItem> list){ String[] split=str.split("" ""); for ( String s : split) { FilterItem filterItem=new FilterItem(); String[] classAndMethod=s.split(""@""); filterItem.setClassName(classAndMethod[0]); if (classAndMethod.length > 1) { filterItem.setMethodName(classAndMethod[1]); } list.add(filterItem); } } "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,isAsyncTransformation,@Override public boolean  (){ return asyncTransformation; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,isAudit,public boolean  (String className String methodName){ return isWhiteListed(className methodName) || !isBlackListed(className methodName); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,isAutoStartMetrics,public boolean  (){ return autoStartMetrics; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,isBlackListed,public boolean  (String className String methodName){ for ( FilterItem item : blackFilterList) { if (item.matches(className methodName true)) { return true; } } return false; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,isDebug,@Override public boolean  (){ return debug; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,isFilterChanged,public boolean  (){ return filterChanged; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,isMethodMetricDepthChanged,public boolean  (){ return methodMetricDepthChanged; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,isStartJolokiaAgent,public boolean  (){ return startJolokiaAgent; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,isStrategyChanged,public boolean  (){ return strategyChanged; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,isThreadMetricDepthChanged,public boolean  (){ return threadMetricDepthChanged; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,isTrace,@Override public boolean  (){ return trace; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,isUsePlatformMBeanServer,public boolean  (){ return usePlatformMBeanServer; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,isVerifyClasses,public boolean  (){ return verifyClasses; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,isWhiteListed,public boolean  (String className String methodName){ for ( FilterItem item : whiteFilterList) { if (item.matches(className methodName false)) { return true; } } return false; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,removeChangeListener,public void  (ApmConfigurationChangeListener changeListener){ changeListeners.remove(changeListener); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,resetChanged,private void  (){ filterChanged=false; methodMetricDepthChanged=false; threadMetricDepthChanged=false; strategyChanged=false; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,setAsyncTransformation,@Override public void  (boolean asyncTransformation){ this.asyncTransformation=asyncTransformation; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,setAutoStartMetrics,public void  (boolean autoStartMetrics){ this.autoStartMetrics=autoStartMetrics; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,setBlackList,@Override public void  (String blackList){ this.blackFilterList=new ArrayList<>(); initializeList(blackList this.blackFilterList); filterChanged=true; fireConfigurationChanged(); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,setDebug,@Override public void  (boolean debug){ this.debug=debug; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,setMethodMetricDepth,public void  (int methodMetricDepth){ this.methodMetricDepth=methodMetricDepth; this.methodMetricDepthChanged=true; fireConfigurationChanged(); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,setProperty,"private void  (String name Object value){ try { Method setter=findSetterMethod(name); if (setter != null) { if (value == null || value.getClass().equals(setter.getParameterTypes()[0])) { setter.invoke(this value); } else { setter.invoke(this convert(value setter.getParameterTypes()[0])); } } } catch ( Throwable e) { logger.warn(""Failed to set property: "" + e.getMessage() e); } } "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,setSamplingInterval,public void  (int samplingInterval){ this.samplingInterval=samplingInterval; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,setStartJolokiaAgent,public void  (boolean startJolokiaAgent){ this.startJolokiaAgent=startJolokiaAgent; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,setStrategy,public void  (String name){ STRATEGY newStrategy=STRATEGY.getStrategy(name); if (!this.strategy.equals(newStrategy)) { this.strategy=STRATEGY.getStrategy(name); this.strategyChanged=true; fireConfigurationChanged(); } } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,setThreadMetricDepth,public void  (int threadMetricDepth){ this.threadMetricDepth=threadMetricDepth; this.threadMetricDepthChanged=true; fireConfigurationChanged(); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,setTrace,@Override public void  (boolean trace){ this.trace=trace; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,setUsePlatformMBeanServer,public void  (boolean usePlatformMBeanServer){ this.usePlatformMBeanServer=usePlatformMBeanServer; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,setVerifyClasses,public void  (boolean verifyClasses){ this.verifyClasses=verifyClasses; } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,setWhiteList,@Override public void  (String whiteList){ whiteFilterList=new ArrayList<>(); initializeList(whiteList this.whiteFilterList); filterChanged=true; fireConfigurationChanged(); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmAgent.java,ApmAgent,private  (){ this.apmAgentContext=new ApmAgentContext(this); } 
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmAgent.java,agentmain,"public static void  (final String args final Instrumentation instrumentation) throws Exception { try { ApmAgent agent=ApmAgent.INSTANCE; if (agent.initialize(instrumentation args)) { if (agent.getConfiguration().isStartJolokiaAgent()) { JvmAgent.agentmain(args instrumentation); } } } catch ( Exception e) { LOG.error(""Failed in agentmain due "" + e.getMessage() e); throw e; } } "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmAgent.java,configurationChanged,@Override public void  (){ if (started.get()) { if (configuration.isMethodMetricDepthChanged()) { apmAgentContext.methodMetricsDepthChanged(); } if (configuration.isThreadMetricDepthChanged()) { apmAgentContext.threadMetricsDepthChanged(); } if (configura
