ProjectName,methodName,methodBody
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,create private token filter,"public client request filter   ( final  string private token )  {   client request filter interceptor = new  client request filter (  )  {  @ override public void filter (   client request context request context )  throws  i o exception  {  request context . get headers (  )  . add ( "" p r i v a t e -  t o k e n"" private token ) ;  }   }  ; return interceptor;  }  "
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,create providers,public list <  object >    (  )  {   list <  object >  providers = new  array list <  object >  (  ) ;  annotations[] annotations to use =  jackson jaxb json provider .  d e f a u l t _  a n n o t a t i o n s;  object mapper object mapper = create object mapper (  ) ; providers . add ( new  jackson jaxb json provider ( object mapper annotations to use )  ) ; providers . add ( new  exception response mapper (  )  ) ; return providers;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,create trust store,"public key store   (  string ca cert data  file ca cert file )  throws  exception  {  try  (  input stream pem input stream = get input stream from data or file ( ca cert data ca cert file )  )  {   certificate factory cert factory =  certificate factory . get instance ( "" x509"" ) ;  x509 certificate cert =  (  x509 certificate ) cert factory . generate certificate ( pem input stream ) ;  key store trust store =  key store . get instance ( "" j k s"" ) ; trust store . load ( null ) ;  string alias = cert . get subject x500 principal (  )  . get name (  ) ; trust store . set certificate entry ( alias cert ) ; return trust store;  }   }  "
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,disable host name checks,"public web client web client )  {   h t t p conduit conduit =  web client . get config ( web client )  . get http conduit (  ) ;  t l s client parameters params = conduit . get tls client parameters (  ) ; if  ( params  =  =  null )   {  params = new  t l s client parameters (  ) ; conduit . set tls client parameters ( params ) ;  }   l o g . debug ( "" disabling host name checks"" ) ; params . set hostname verifier ( new  hostname verifier (  )  {  @ override public boolean verify (   string s   s s l session ssl session )  {  return true;  }   }   ) ;  }  "
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,disable ssl checks,public web client web client )  {   h t t p conduit conduit =  web client . get config ( web client )  . get http conduit (  ) ;  t l s client parameters params = conduit . get tls client parameters (  ) ; if  ( params  =  =  null )   {  params = new  t l s client parameters (  ) ; conduit . set tls client parameters ( params ) ;  }  params . set trust managers ( new  trust manager[] { new  trust everything s s l trust manager (  )  }  ) ; params . set disable c n check ( true ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,enable digest authenticaion type,public web client web client )  {   h t t p conduit conduit =  web client . get config ( web client )  . get http conduit (  ) ; conduit . set auth supplier ( new  digest auth supplier (  )  ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,filter,"override public void   (  client request context request context )  throws  i o exception  {  request context . get headers (  )  . add ( "" p r i v a t e -  t o k e n"" private token ) ;  }  "
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,get input stream from data or file,public input stream   (  string data  file file )  throws  file not found exception  {  if  ( data  !  =  null )   {  return new  base64 decoder stream ( new  byte array input stream ( data . get bytes (  )  )  ) ;  }  if  ( file  !  =  null )   {  return new  file input stream ( file ) ;  }  return null;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\cxf-utils\src\main\java\io\fabric8\utils\cxf\WebClients.java,verify,override public boolean   (  string s  s s l session ssl session )  {  return true;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestApp.java,check enabled metrics,"protected m bean server m bean server =  management factory . get platform m bean server (  ) ; if  ( m bean server  !  =  null )   {  if  ( m bean server . is registered (  a g e n t _  m b e a n _  n a m e )  )   {  if  ( enabled agent . compare and set ( false true )  )   {  try  {  m bean server . invoke (  a g e n t _  m b e a n _  n a m e ""start metrics"" new  object[0] new  string[0] ) ;  system . out . println ( "" enabled agent metrics ""  +   a g e n t _  m b e a n _  n a m e ) ;  }  catch  (   exception e )   {   system . out . println ( "" failed to invoke the mbean: ""  +   a g e n t _  m b e a n _  n a m e ) ; e . print stack trace (  ) ;  }   }   }   }   }  "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestApp.java,main,"public string args[] )  throws  exception  {  try  {   system . err . println ( "" r u n n i n g  .  .  . "" ) ; check enabled metrics (  ) ; final int  c o u n t = 20; for  ( int i = 0; i  <   c o u n t; i +  +  )   {   test load test load = new  test load (  ) ; pool . submit ( test load ) ;  }   test load test load = new  test load ( 1000 ) ; pool . submit ( test load ) ;  }  catch  (   throwable e )   {  e . print stack trace (  ) ;  }   system . err . println ( "" w a i t i n g  f o r  l o a d  t o  c o m p l e t e  .  .  . "" ) ; pool . await termination ( 5  time unit .  m i n u t e s ) ;  system . err . println ( "" s t o p p e d"" ) ;  }  "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,test load,public iterations )  {  this .  m a x _  i t e r a t i o n s = max iterations;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,do something else,public and get (  ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,get count,public
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,load,public test values value )  {  load1 ( value ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,load,public test values value )  {  sleep ( 100 ) ; load2 ( value ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,load,public test values value )  {  sleep ( 10 ) ; count . increment and get (  ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,run,"public m a x _  i t e r a t i o n s; i +  +  )   {  for  (   test values value :  test values . values (  )  )   {   system . out . println (  thread . current thread (  )  . get name (  )   +  "" running #""  +  i ) ; load ( value ) ; if  ( i % 2  =  =  0 )   {  do something else (  ) ;  }   }   }   system . out . println (  thread . current thread (  )  . get name (  )   +  "" done"" ) ; done . set ( true ) ;  }  "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestLoad.java,sleep,private time )  {  try  {   thread . sleep ( sleep time ) ;  }  catch  (   interrupted exception e )   {   }   }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestThreadFactory.java,test thread factory,public string prefix )  {  this . prefix = prefix;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-agent\src\test\java\io\fabric8\testApp\TestThreadFactory.java,new thread,"override public  thread   (  runnable task )  {   string name = prefix  +  "" - ""  +  counter +  + ; return new  thread ( task name ) ;  }  "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmAgentLauncher.java,load agent,"public string pid  string args )  throws  i o exception  {   virtual machine vm; try  {  vm =  virtual machine . attach ( pid ) ;  }  catch  (   attach not supported exception x )   {   i o exception ioe = new  i o exception ( x . get message (  )  ) ; ioe . init cause ( x ) ; throw ioe;  }  try  {   string agent =  apm agent launcher . class . get protection domain (  )  . get code source (  )  . get location (  )  . get path (  ) ;  system . err . println ( "" trying to load agent ""  +  agent ) ; vm . load agent ( agent args ) ;  system . out . println ( "" agent successfully loaded"" ) ;  }  catch  (   agent load exception x )   {   i o exception ioe = new  i o exception ( x . get message (  )  ) ; ioe . init cause ( x ) ; throw ioe;  }  catch  (   agent initialization exception x )   {   i o exception ioe = new  i o exception ( x . get message (  )  ) ; ioe . init cause ( x ) ; throw ioe;  }  finally  {  if  ( vm  !  =  null )   {  vm . detach (  ) ;  }   }   }  "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmAgentLauncher.java,main,"public string[] args )  {  if  ( args . length  >  0 )   {  try  {   system . err . println ( "" attaching to process: ""  +  args[0] ) ;  string options = """"; for  ( int i = 1; i  <  args . length; i +  +  )   {  options +  = args[i]; if  ( i  <   ( args . length  -  1 )  )   {  options +  = "" "";  }   }  load agent ( args[0] options ) ;  }  catch  (   throwable e )   {  e . print stack trace (  ) ;  }   }  else  {   system . err . println ( "" usage is ""  +   apm agent launcher . class . get name (  )   +  "" pid"" ) ;  }   }  "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,apm configuration,"to black list ( ""java"" ) ; add to black list ( ""com . sun"" ) ; add to black list ( ""sun"" ) ; add to black list ( ""$ proxy"" ) ; add to black list ( "" by c g l i b$$"" ) ; add to black list ( ""io . fabric8 . apmagent"" ) ; add to black list ( ""org . apache . camel . spring . remoting"" ) ; add to black list ( ""org . jolokia"" ) ; add to black list ( ""org . springframework"" ) ; add to black list ( ""org . eclipse"" ) ; add to black list ( ""org . apache . xbean"" ) ; add to black list ( ""org . slf4j"" ) ; add to black list ( ""org . omg"" ) ; add to black list ( ""com . apple"" ) ; add to black list ( ""oracle"" ) ; add to black list ( ""org . apache . log4j"" ) ; add to black list ( ""org . objectweb . asm"" ) ; add to black list ( ""org . apache . commons"" ) ; add to black list ( ""org . apache . jasper"" ) ; add to black list ( ""jrockit"" ) ; add to black list ( ""org . json"" ) ; add to black list ( ""org . fusesource . hawtbuf"" ) ; add to black list ( ""com . intellij"" ) ; add to black list ( ""org . w3c . dom"" ) ; add to black list ( ""com . codahale"" ) ; add to white list ( ""io . fabric8 . test app"" ) ;  }  "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,add change listener,public apm configuration change listener change listener )  {  change listeners . add ( change listener ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,add to black list,"override public void   (  string s )  {   filter item filter item = new  filter item (  ) ;  string[] class and method = s . split ( ""@"" ) ; filter item . set class name ( class and method[0] ) ; if  ( class and method . length  >  1 )   {  filter item . set method name ( class and method[1] ) ;  }  black filter list . ad"
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,add to white list,"override public void   (  string s )  {   filter item filter item = new  filter item (  ) ;  string[] class and method = s . split ( ""@"" ) ; filter item . set class name ( class and method[0] ) ; if  ( class and method . length  >  1 )   {  filter item . set method name ( class and method[1] ) ;  }  white filter list . ad"
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,convert,private object   (  object value  class type )  throws  exception  {   property editor editor =  property editor manager . find editor ( type ) ; if  ( editor  !  =  null )   {  editor . set as text ( value . to string (  )  ) ; return editor . get value (  ) ;  }  if  ( type  =  =   u r i . class )   {  return new  u r i ( value . to string (  )  ) ;  }  return null;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,find setter method,"private method   (  string name )  {   string method name = ""set""  +  name . substring ( 0 1 )  . to upper case (  )   +  name . substring ( 1 ) ;  method[] methods =  apm configuration . class . get methods (  ) ; for  (   method method : methods )   {   class params[] = method . get parameter types (  ) ; if  ( method . get name (  )  . equals ( method name )  && params . length  =  =  1 )   {  return method;  }   }  return null;  }  "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,fire configuration changed,private apm configuration change listener apm configuration change listener : this . change listeners )   {  apm configuration change listener . configuration changed (  ) ;  }  reset changed (  ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,get black list,override public  string   (  )  {  return get list as string ( black filter list ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,get list as string,"private string   (  list <  filter item >  list )  {   string result = """"; if  ( list  !  =  null &&  ! list . is empty (  )  )   {  for  ( int i = 0; i  <  list . size (  ) ; i +  +  )   {   filter item filter item = list . get ( i ) ; result +  = filter item . get class name (  ) ;  string method name = filter item . get method name (  ) ; if  ( method name  !  =  null && method name . length (  )   >  0 )   {  result +  = ""@""  +  method name;  }  if  ( i  <   ( list . size (  )   -  1 )  )   {  result +  = "" "";  }   }   }  return result;  }  "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,get method metric depth,public metric depth;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,get sampling interval,public interval;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,get strategy,public string   (  )  {  return strategy . name (  ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,get strategy impl,public s t r a t e g y   (  )  {  return strategy;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,get thread metric depth,public metric depth;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,get white list,override public  string   (  )  {  return get list as string ( white filter list ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,initalize from properties,public properties properties )  {  for  (   map .  entry entry : properties . entry set (  )  )   {  if  ( entry . get key (  )   !  =  null && entry . get value (  )   !  =  null )   {  set property ( entry . get key (  )  . to string (  )  entry . get value (  )  . to string (  )  ) ;  }   }   }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,initialize list,"private string str  list <  filter item >  list )  {   string[] split = str . split ( "" "" ) ; for  (   string s : split )   {   filter item filter item = new  filter item (  ) ;  string[] class and method = s . split ( ""@"" ) ; filter item . set class name ( class and method[0] ) ; if  ( class and method . length  >  1 )   {  filter item . set method name ( class and method[1] ) ;  }  list . add ( filter item ) ;  }   }  "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,is async transformation,override public boolean   (  )  {  return async transformation;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,is audit,public string class name  string method name )  {  return is white listed ( class name method name )  ||  ! is black listed ( class name method name ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,is auto start metrics,public start metrics;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,is black listed,public string class name  string method name )  {  for  (   filter item item : black filter list )   {  if  ( item . matches ( class name method name true )  )   {  return true;  }   }  return false;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,is debug,override public boolean   (  )  {  return debug;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,is filter changed,public changed;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,is method metric depth changed,public metric depth changed;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,is start jolokia agent,public jolokia agent;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,is strategy changed,public changed;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,is thread metric depth changed,public metric depth changed;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,is trace,override public boolean   (  )  {  return trace;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,is use platform m bean server,public platform m bean server;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,is verify classes,public classes;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,is white listed,public string class name  string method name )  {  for  (   filter item item : white filter list )   {  if  ( item . matches ( class name method name false )  )   {  return true;  }   }  return false;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,remove change listener,public apm configuration change listener change listener )  {  change listeners . remove ( change listener ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,reset changed,private changed = false; method metric depth changed = false; thread metric depth changed = false; strategy changed = false;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,set async transformation,override public void   ( boolean async transformation )  {  this . async transformation = async transformation;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,set auto start metrics,public start metrics )  {  this . auto start metrics = auto start metrics;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,set black list,override public void   (  string black list )  {  this . black filter list = new  array list <  >  (  ) ; initialize list ( black list this . black filter list ) ; filter changed = true; fire configuration changed (  ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,set debug,override public void   ( boolean debug )  {  this . debug = debug;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,set method metric depth,public metric depth )  {  this . method metric depth = method metric depth; this . method metric depth changed = true; fire configuration changed (  ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,set property,"private string name  object value )  {  try  {   method setter = find setter method ( name ) ; if  ( setter  !  =  null )   {  if  ( value  =  =  null || value . get class (  )  . equals ( setter . get parameter types (  ) [0] )  )   {  setter . invoke ( this value ) ;  }  else  {  setter . invoke ( this convert ( value setter . get parameter types (  ) [0] )  ) ;  }   }   }  catch  (   throwable e )   {  logger . warn ( "" failed to set property: ""  +  e . get message (  )  e ) ;  }   }  "
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,set sampling interval,public interval )  {  this . sampling interval = sampling interval;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,set start jolokia agent,public jolokia agent )  {  this . start jolokia agent = start jolokia agent;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,set strategy,public string name )  {   s t r a t e g y new strategy =  s t r a t e g y . get strategy ( name ) ; if  (  ! this . strategy . equals ( new strategy )  )   {  this . strategy =  s t r a t e g y . get strategy ( name ) ; this . strategy changed = true; fire configuration changed (  ) ;  }   }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,set thread metric depth,public metric depth )  {  this . thread metric depth = thread metric depth; this . thread metric depth changed = true; fire configuration changed (  ) ;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,set trace,override public void   ( boolean trace )  {  this . trace = trace;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,set use platform m bean server,public platform m bean server )  {  this . use platform m bean server = use platform m bean server;  }  
C:\Users\User\Desktop\Thesis\fabric8\components\fabric8-apm\src\main\java\io\fabric8\apmagent\ApmConfiguration.java,set verify classes,public classes )  {  this . verify classes = verify classes;  }  
